"x","y","value"
76.2790267527,32.3123606219,1
76.287360086,32.3123606219,1
76.2956934193,32.3123606219,1
76.3040267526,32.3123606219,1
76.3123600859,32.3123606219,1
76.3206934192,32.3123606219,0.5
76.3290267525,32.3123606219,1
76.3373600858,32.3123606219,1
76.3456934191,32.3123606219,1
76.4290267521,32.3123606219,1
76.454026752,32.3123606219,1
76.4623600853,32.3123606219,1
76.4706934186,32.3123606219,1
76.5206934184,32.3123606219,1
76.5290267517,32.3123606219,1
76.537360085,32.3123606219,0.5
76.5456934183,32.3123606219,1
76.5540267516,32.3123606219,0.5
76.5623600849,32.3123606219,1
76.5706934182,32.3123606219,0.5
76.5790267515,32.3123606219,0.5
76.5873600848,32.3123606219,0.5
76.5956934181,32.3123606219,1
76.6956934177,32.3123606219,1
76.1540267532,32.3040272886,1
76.1623600865,32.3040272886,1
76.1956934197,32.3040272886,1
76.204026753,32.3040272886,1
76.2123600863,32.3040272886,0.5
76.2206934196,32.3040272886,1
76.2290267529,32.3040272886,1
76.2373600862,32.3040272886,0.5
76.2456934195,32.3040272886,0.5
76.2540267528,32.3040272886,1
76.2623600861,32.3040272886,1
76.2706934194,32.3040272886,1
76.2790267527,32.3040272886,1
76.287360086,32.3040272886,0.5
76.2956934193,32.3040272886,1
76.3040267526,32.3040272886,1
76.3123600859,32.3040272886,1
76.3206934192,32.3040272886,1
76.3290267525,32.3040272886,1
76.3373600858,32.3040272886,1
76.3456934191,32.3040272886,1
76.3540267524,32.3040272886,1
76.454026752,32.3040272886,1
76.4623600853,32.3040272886,1
76.5206934184,32.3040272886,1
76.5290267517,32.3040272886,1
76.537360085,32.3040272886,1
76.5456934183,32.3040272886,1
76.5540267516,32.3040272886,1
76.5623600849,32.3040272886,1
76.5706934182,32.3040272886,0.5
76.5790267515,32.3040272886,1
76.5873600848,32.3040272886,0.5
76.5956934181,32.3040272886,1
76.6040267514,32.3040272886,0.5
76.6123600847,32.3040272886,0.5
76.620693418,32.3040272886,1
76.6290267513,32.3040272886,1
76.6956934177,32.3040272886,1
76.1873600864,32.2956939553,1
76.1956934197,32.2956939553,0.5
76.204026753,32.2956939553,0.5
76.2123600863,32.2956939553,0.5
76.2206934196,32.2956939553,0.5
76.2290267529,32.2956939553,0.5
76.2373600862,32.2956939553,0.5
76.2456934195,32.2956939553,0.5
76.2540267528,32.2956939553,1
76.2623600861,32.2956939553,1
76.2706934194,32.2956939553,1
76.2790267527,32.2956939553,1
76.287360086,32.2956939553,1
76.2956934193,32.2956939553,1
76.3040267526,32.2956939553,0.5
76.3123600859,32.2956939553,1
76.3206934192,32.2956939553,1
76.3290267525,32.2956939553,1
76.3373600858,32.2956939553,1
76.3456934191,32.2956939553,1
76.3540267524,32.2956939553,1
76.3623600857,32.2956939553,1
76.454026752,32.2956939553,1
76.5290267517,32.2956939553,1
76.537360085,32.2956939553,0.5
76.5456934183,32.2956939553,1
76.5540267516,32.2956939553,1
76.5623600849,32.2956939553,1
76.5706934182,32.2956939553,1
76.5790267515,32.2956939553,1
76.5873600848,32.2956939553,1
76.5956934181,32.2956939553,1
76.6040267514,32.2956939553,0.5
76.6123600847,32.2956939553,1
76.620693418,32.2956939553,1
76.6290267513,32.2956939553,1
76.6373600846,32.2956939553,1
76.6540267512,32.2956939553,1
76.6873600844,32.2956939553,1
76.1956934197,32.287360622,1
76.204026753,32.287360622,1
76.2123600863,32.287360622,1
76.2206934196,32.287360622,1
76.2290267529,32.287360622,1
76.2373600862,32.287360622,1
76.2456934195,32.287360622,0.5
76.2540267528,32.287360622,0.5
76.2623600861,32.287360622,0.5
76.2706934194,32.287360622,1
76.2790267527,32.287360622,1
76.287360086,32.287360622,1
76.2956934193,32.287360622,0.5
76.3040267526,32.287360622,0.5
76.3123600859,32.287360622,1
76.3206934192,32.287360622,0.5
76.3290267525,32.287360622,1
76.3373600858,32.287360622,1
76.3456934191,32.287360622,1
76.3540267524,32.287360622,1
76.3623600857,32.287360622,1
76.370693419,32.287360622,1
76.3790267523,32.287360622,1
76.454026752,32.287360622,1
76.5206934184,32.287360622,1
76.5290267517,32.287360622,1
76.537360085,32.287360622,1
76.5456934183,32.287360622,1
76.5790267515,32.287360622,1
76.5873600848,32.287360622,1
76.5956934181,32.287360622,1
76.6040267514,32.287360622,1
76.6123600847,32.287360622,1
76.620693418,32.287360622,1
76.6290267513,32.287360622,1
76.6373600846,32.287360622,1
76.6456934179,32.287360622,0.5
76.6540267512,32.287360622,0.5
76.6623600845,32.287360622,1
76.6706934178,32.287360622,1
76.6873600844,32.287360622,1
76.2206934196,32.2790272887,1
76.2290267529,32.2790272887,1
76.2373600862,32.2790272887,1
76.2456934195,32.2790272887,1
76.2540267528,32.2790272887,0.5
76.2623600861,32.2790272887,0.5
76.2706934194,32.2790272887,0.5
76.2790267527,32.2790272887,1
76.287360086,32.2790272887,1
76.2956934193,32.2790272887,1
76.3040267526,32.2790272887,1
76.3123600859,32.2790272887,0.5
76.3206934192,32.2790272887,1
76.3290267525,32.2790272887,1
76.3373600858,32.2790272887,1
76.3456934191,32.2790272887,1
76.3540267524,32.2790272887,1
76.3623600857,32.2790272887,1
76.370693419,32.2790272887,1
76.3790267523,32.2790272887,1
76.3873600856,32.2790272887,1
76.5206934184,32.2790272887,1
76.5290267517,32.2790272887,1
76.5790267515,32.2790272887,1
76.5873600848,32.2790272887,0.5
76.5956934181,32.2790272887,1
76.6040267514,32.2790272887,1
76.620693418,32.2790272887,1
76.6290267513,32.2790272887,1
76.6373600846,32.2790272887,1
76.6456934179,32.2790272887,1
76.6540267512,32.2790272887,1
76.6623600845,32.2790272887,1
76.6706934178,32.2790272887,1
76.6790267511,32.2790272887,1
76.6873600844,32.2790272887,1
76.1706934198,32.2706939554,1
76.1790267531,32.2706939554,1
76.1873600864,32.2706939554,1
76.2373600862,32.2706939554,1
76.2456934195,32.2706939554,1
76.2540267528,32.2706939554,1
76.2623600861,32.2706939554,0.5
76.2706934194,32.2706939554,0.5
